n_{1}_\Pi_{0},K_{1}_\Pi_{0},\Pi_{0},\lambda_{1}_\Pi_{1},W_{1}_\Pi_{1},\Pi_{1},\miu_{1}_\Pi_{2},\lambda_{1}_\Pi_{2},\Pi_{2},L_{1}_\Pi_{3},K_{1}_\Pi_{3},\Pi_{3},\Pi_{0}_normalized,\Pi_{1}_normalized,\Pi_{2}_normalized,\Pi_{3}_normalized
37.68738083652366,100.0,2.6534080580916313,0.001119072991455304,7.445669783258895,0.008332247957739895,0.0005273725958258408,0.005314354068089576,10.077038720162442,34.72881408936092,100.0,2.879453347951629,0.20193174333171643,0.09617037175131064,0.33318213155827825,0.14366712022701572
7.658491935827703,100.0,13.057400965872056,0.004038884159668684,42.721784022726105,0.17254833676217513,0.0023341503617526137,0.004258641080681643,1.8244930362943765,36.068808844616484,100.0,2.7724785820013484,0.9937045801828676,1.9915439117572564,0.06032411859542765,0.13832973333308712
19.013446383751315,100.0,5.259435768859817,8.530342165119834e-05,1.9258494085487254,0.00016428154413414286,0.0002905419719395701,0.005826544378158971,20.05405394361003,46.31516090789497,100.0,2.1591202111737413,0.4002577102712534,0.001896129022010684,0.6630571366117544,0.10772690003258505
10.436233038915415,100.0,9.582001439323216,0.0035645835111485,47.55293840870339,0.1695064201583243,5.5846629182728725e-05,0.0025166717253027105,45.06398617306384,47.181695952935364,100.0,2.119465991636924,0.729216996740851,1.956434268823854,1.4899729361575933,0.10574839688032626
55.92982654626471,100.0,1.7879547671631129,0.002038559777700685,12.324154755575796,0.025123526178875432,0.0022922407929029855,0.0013526778127389658,0.5901115698346335,7.309088190568163,100.0,13.681597128495808,0.13606833748412187,0.28997443001943596,0.019511151654236728,0.6826280623561677
57.4343247621362,100.0,1.741119102803928,0.0009136406990240812,35.23256051029001,0.0321899012130296,0.0007673297924737746,0.0020836778552170295,2.7154919249251543,0.5190160253273945,100.0,192.6722781573462,0.13250401298254053,0.37153416244884874,0.08978365697509898,9.61316889198285
33.80617786285663,100.0,2.9580392200998133,0.00581832760117153,23.131163805188418,0.13458468881494765,0.0045114436400181335,0.004456379909580199,0.9877946540328024,38.16580927473307,100.0,2.6201461963025383,0.22511502320074683,1.5533694653607923,0.032659944802436544,0.1307292784807008
45.74039753524395,100.0,2.1862512218646084,0.0007444821837248572,25.519590411692363,0.018998880397460657,0.0007505494329598401,0.00118486492252975,1.5786634037643048,1.1797299481902424,100.0,84.76516185200215,0.16637980699799698,0.2192840875534968,0.05219613147132565,4.229263414709302
47.840676517972284,100.0,2.0902714442684154,0.005025420123685125,18.903181346208818,0.09499642793890706,0.00020782504589352227,0.00023488919140547066,1.1302256202835848,36.05652875193605,100.0,2.773422829690185,0.15907547860588037,1.0964438211953262,0.037369210515625736,0.13837684552066004
21.89661080150581,100.0,4.566916812218405,0.0011674420611213876,26.187301757075748,0.030572157538488246,5.778941763701606e-05,0.0018518444651408313,32.044698508168786,39.211411297033834,100.0,2.5502780107168586,0.3475550889091107,0.35286224925470827,1.0595097677586325,0.12724328311782335
57.71530844628567,100.0,1.732642563854055,0.006143951425436133,48.42580188448549,0.2975257745160724,0.001367392632964429,0.00028170175280748343,0.2060138002914131,23.47564392555761,100.0,4.259734059568495,0.13185892476011382,3.434026985986213,0.006811536505677731,0.21253469020655974
54.52748414596771,100.0,1.8339375374866798,0.0039571228345186196,8.45907009688996,0.03347357943919689,4.106630908790357e-06,0.00070523910149249,171.73179600409333,22.299934201622996,100.0,4.484318164163999,0.13956775437416402,0.38635030964534395,5.678053586763719,0.22374006416372133
53.45089820496585,100.0,1.8708759507938355,0.0053630799128368606,21.12877297863725,0.11331529794461968,0.00021124683473776773,0.002287734783493016,10.829676034355291,48.23884115704156,100.0,2.0730182898558853,0.1423788705054635,1.3078792642412607,0.35806695254555226,0.10343094049201837
53.70289338926978,100.0,1.86209706198029,0.0004123006206952319,39.81175401877264,0.016414410892905854,0.0014722483596580533,0.0005467986732120212,0.37140382573699826,49.16048001138539,100.0,2.0341542632789666,0.14171077261632484,0.18945427520350766,0.01227990898559906,0.101491863138081
5.000475537065547,100.0,19.998098032629006,1.749724356938755e-05,50.51023948751429,0.0008837899630611346,9.040719918571506e-05,0.002115257112423872,23.3969985960819,44.146651776367285,100.0,2.2651774478066375,1.5219109577709322,0.010200657701108666,0.7735865744676774,0.11301850782234922
52.316618588459214,100.0,1.9114385198828485,0.00445640129547109,14.547057192955442,0.06482752451997867,5.888020050486555e-05,0.0021959538179011306,37.295284307322774,12.27127721898147,100.0,8.149110986207523,0.14546579498554085,0.7482359099758051,1.2331124914428728,0.4065908234393239
7.05698725422875,100.0,14.170352927883938,0.0053374638386454835,55.43561775680958,0.29588560514994455,0.0007458261389123992,0.004131284099992624,5.539205297922473,33.91372110011373,100.0,2.9486590310983196,1.0784033242181705,3.4150962366283393,0.18314549338865366,0.1471200607680046
30.63558371163444,100.0,3.264178053249337,0.0026738790266860736,24.78043055316123,0.0662598735283486,0.0007528779309486139,0.001338199406914577,1.7774453890931134,41.43239389730111,100.0,2.4135704117862704,0.24841304104270742,0.7647680075935436,0.05876855889037711,0.1204224096122744
29.407092849206496,100.0,3.40054015243123,0.0070291780207051915,11.152298437141145,0.0783914910546974,0.0008963957737260447,0.00088161355006404,0.9835092666707256,37.26235399841158,100.0,2.6836737154142973,0.25879057657788485,0.9047905049281217,0.03251825491362101,0.1338989133464456
36.45368662238766,100.0,2.743206771810729,0.002718280017323518,31.900393825902427,0.0867142030817011,0.0009812513873098394,0.0011372646511409433,1.1589941842108613,20.38210362637421,100.0,4.906264919122536,0.20876567554766243,1.0008508134637737,0.03832039982007708,0.24479262791411188
35.92780379185069,100.0,2.7833596670521357,0.0045145664086821075,25.64753813905595,0.1157875141479752,0.0007579680755446168,0.0010389489040926996,1.3707027216762286,48.34622919533363,100.0,2.0684136418575534,0.21182142270693824,1.3364134548381046,0.04532022424673758,0.10320119670469498
27.22543394419693,100.0,3.67303603700006,0.0017491084032777739,25.244328381672073,0.04415506690748623,0.0001613744167480923,0.0003725089511092968,2.308351959473158,18.026184715383394,100.0,5.5474855927034215,0.2795282723325579,0.5096354814132026,0.07632218626938025,0.27678561980228633
15.805349498160663,100.0,6.3269717643154575,0.0016118544650633396,39.797357665362256,0.06414754865063688,0.001022978133359648,0.00814600850002386,7.963032868816924,50.111967551380374,100.0,1.9955313049217007,0.4815001727618352,0.7403876639240567,0.26328570709890914,0.09956481361467628
8.310005170231154,100.0,12.033686857166945,0.0033486916658699226,0.4676540771412241,0.001566029310632907,7.070270386985785e-06,0.0031308350620467594,442.8168783770524,48.848274573690496,100.0,2.0471552142367715,0.9157970853240581,0.01807502870064213,14.641074181093437,0.10214053111724768
16.842633951430976,100.0,5.937313622582402,0.001000049690370962,23.360183196600467,0.023361343972769247,0.0013315623840221627,0.00021172186233666006,0.1590025858924655,27.319007347995907,100.0,3.660455108275956,0.4518461029237629,0.2696354148203798,0.005257181396448568,0.18263433387464967
11.16118265202247,100.0,8.959624003812843,0.0023526566507895627,57.98841149915801,0.13642682198221606,2.5609465074777048e-05,0.0001141684569082687,4.458057072840387,39.64329354767605,100.0,2.522494753866437,0.6818523404906844,1.574631270387497,0.1473989531433968,0.12585706843750316
41.82331553260132,100.0,2.391010820795637,5.5007370061727407e-05,47.203000271125575,0.0025965129039376236,0.00023300546787119678,5.343041557041853e-06,0.02293097070149202,35.32691584105355,100.0,2.830702811701145,0.18196258276064514,0.029968816638107954,0.0007581780629399407,0.14123476647569966
26.468121700726897,100.0,3.778129824650674,0.000621931398632079,15.54262106170044,0.009666444055311764,0.0004528470081393675,0.00048235706895918064,1.0651656305317383,53.294385890608694,100.0,1.8763702466758616,0.2875262022736031,0.11156959358717142,0.035218099790873994,0.09361940522889299
48.88844871964853,100.0,2.045472961792086,0.0030664468024293105,31.439194295511022,0.0964066168184236,0.0010361918764676026,0.003917008243965663,3.7801958622941703,13.040384067651418,100.0,7.668485796217048,0.15566618931941958,1.1127201477605593,0.12498649157583593,0.3826105644767627
23.25029927920363,100.0,4.301019905126365,0.005241351765025698,25.67741896552655,0.13458438521626692,0.0002056705871733792,0.006275095008366947,30.510415196496112,10.78862840486664,100.0,9.269018845332647,0.3273195937194926,1.5533659612406394,1.008780997294093,0.46246737971503676
25.46139845863554,100.0,3.927514042972129,0.00021479378001063883,39.697716032885495,0.008526822484492417,0.0007623886316901951,0.0007025812459858062,0.9215526265497985,23.749197634428686,100.0,4.210668568231215,0.2988947573437164,0.09841614080019538,0.030469751777637537,0.21008662212170426
29.250260382936982,100.0,3.418772984952113,0.0072749587261582505,35.27984299418546,0.2566594016480425,0.0013540281327969247,0.009945675390206075,7.345250182994325,10.975772583891633,100.0,9.110975945945066,0.26017814591370164,2.9623494398090884,0.24285965160600595,0.45458200513743025
19.093508388650285,100.0,5.237382149183373,0.002989725413055426,53.24773784817554,0.15919611503240366,0.0005737923859558877,0.00948644134957884,16.532881198441245,6.353554574247465,100.0,15.739221066161113,0.3985793683914742,1.837433264310039,0.5466348548879685,0.7852909187781474
58.267463045294086,100.0,1.7162236825424373,0.0016190233848366407,25.532950203615584,0.0413384434635231,0.0018275040987265462,0.0009426388209285813,0.5158066794955137,46.590184131830874,100.0,2.1463748612162923,0.13060940216342884,0.47712616039164407,0.017054372193931848,0.10709098498087052
9.627384066906476,100.0,10.387037569607685,0.011446626733533968,49.61429112567855,0.5679162711645291,0.0013560731963059883,0.0009307895243439866,0.6863859022355904,38.32082299924687,100.0,2.6095472950036935,0.7904824883932277,6.554860008789943,0.022694317678946013,0.13020045809600567
19.59896555256287,100.0,5.102310105694504,0.0029409291092153526,53.06725199788672,0.15606702614665163,0.0006801106814915112,6.349323094860284e-05,0.09335720299137124,42.188103735319174,100.0,2.3703364490469307,0.38830000968752054,1.801317483441308,0.003086715527523797,0.11826529915685355
45.68175420302651,100.0,2.189057792210939,0.00260868804628073,10.90740451607658,0.028454015777037427,0.001948317621823691,0.00536451715505178,2.753409965070485,32.36619823524977,100.0,3.089643067534907,0.16659339481804197,0.32841476741621106,0.0910373599518332,0.15415430236363037
19.377791641040567,100.0,5.160546766753764,0.0002482148678611362,27.669328479994174,0.006867938712468127,0.00013645581444455545,0.0037455605400649136,27.448889263614376,6.782819016885457,100.0,14.74313257526929,0.39273198179134106,0.07926939074463582,0.9075562462074922,0.7355921920807679
25.031594503577,100.0,3.9949512599251342,0.00615886922226876,46.328241792586454,0.28532958249818596,0.0006303638928360859,2.202951413476461e-05,0.034947296926622934,32.023089987779976,100.0,3.122746744244857,0.30402691737588033,3.293259173235156,0.0011554798195738795,0.1558059734716995
5.693190314246621,100.0,17.564844047064494,0.0009810827277649584,4.9488063813672545,0.004855188463812419,0.0011372982963471407,0.003364042180615238,2.957924223943814,25.008755621091375,100.0,3.998599591083374,1.336733552518279,0.05603833225507702,0.09779931637551346,0.19950567652034806
3.4454781788424094,100.0,29.023547620782608,0.002120101293780287,42.136743902571816,0.08933416526353113,0.0001839136344476343,0.005727094643340727,31.14013085838615,33.28964824789232,100.0,3.0039368170954264,2.2087728085633676,1.0310902804454205,1.0296015986960072,0.1498780843811946
48.70712441597562,100.0,2.0530877402239054,0.0015182816644279196,45.8842522746791,0.06966521891463034,0.000561767008723886,0.006363623839423602,11.327870345891718,24.55967425871981,100.0,4.071715241275866,0.15624569516629935,0.8040723265962102,0.374538998278174,0.20315370051565043
29.683928132854614,100.0,3.368826374745144,0.0009774395519988619,1.4801737273008952,0.0014467803448934727,4.8690823539248734e-05,0.009204815308372485,189.04620294525643,8.250582894181653,100.0,12.120355771532267,0.2563770697686865,0.016698663351904786,6.250528415086218,0.6047316623697497
41.628464476807785,100.0,2.4022024654719702,0.003488076737259224,38.08003215732572,0.132826074322051,0.0043412223818231595,0.0005369153078119194,0.12367836995865529,15.621633768126157,100.0,6.401379105688456,0.18281429809080305,1.5330716285216943,0.004089239316708097,0.3193896863270517
27.693879340452014,100.0,3.6109061778835576,0.0025913412808789013,59.09585473432326,0.15313752790187474,0.0003016196066118611,0.013183365443346456,43.70858244739858,20.005281768438618,100.0,4.998679906511752,0.2748000170134825,1.767505367350439,1.4451585502075208,0.24940357086044218
10.161784607719762,100.0,9.840791146471599,0.0024235601825763507,4.626929417520715,0.011213641903894393,5.88869286312941e-05,0.004653714217111398,79.02796639725389,10.388736168076074,100.0,9.62580995244577,0.7489116142202153,0.12942727053409941,2.6129408676648005,0.48026907492847565
16.02682033124474,100.0,6.239540840490186,0.0006125145793455148,14.289794271869546,0.008752707327368122,0.0008244855887058114,9.553521483303023e-05,0.1158725102557476,19.129803498123966,100.0,5.227445227537589,0.47484643595143394,0.1010232918862554,0.00383115030398495,0.2608175619580826
41.16580609448995,100.0,2.4292005790063955,0.0009225507862953852,47.33147862280622,0.0436656928199931,0.004205788654349621,0.0040467093735174695,0.9621761115676529,36.51592142761449,100.0,2.738531470395181,0.18486892972427862,0.5039871511956704,0.03181290622066783,0.13663597997953736
49.13440407292139,100.0,2.0352338017896363,0.0017049994487972726,12.453480814392714,0.021233177924146987,0.0016073851145084694,0.004839525696665139,3.0108065907684125,8.627801097412902,100.0,11.590438730673288,0.1548869607257467,0.24507223318169555,0.09954779231073171,0.5782920413654402
35.9494429095472,100.0,2.7816842739847494,0.0007299770871827868,32.90280816484659,0.02401829606430873,0.000937850109765959,0.00401104996170156,4.276856098788024,34.21356145572755,100.0,2.9228176122325147,0.21169392062830716,0.2772179216284573,0.14140781542409772,0.14583073193283827
29.876469651430394,100.0,3.347115678883844,0.002773880656281093,38.60876214697056,0.10709609848243933,0.00019039495662560312,0.0013740372520165789,7.216773366106101,16.957210401059946,100.0,5.897196392264455,0.2547248253463303,1.23609758811893,0.23861175885741573,0.2942340509501504
39.25953429400099,100.0,2.5471519669880642,0.007648537586163278,31.664342392378884,0.24218591292925315,0.0027364293290737056,0.0004509164594702156,0.1647827899954767,58.335431704844666,100.0,1.7142240500758161,0.19384535886072451,2.7952971872016263,0.005448295152916513,0.08552930120346622
37.46324092651351,100.0,2.669283210071341,0.0017989642997638298,25.68214656947751,0.04620126481979215,0.0037956697241105326,0.000896854363138333,0.2362835621448859,4.31282511866272,100.0,23.18665775880267,0.20313988661188132,0.5332525910937206,0.007812360662076224,1.1568724842395082
37.62539881452797,100.0,2.6577791372509747,0.0007492650475267348,54.89793231508909,0.0411331018651847,0.0012762283462896251,0.003779096918350801,2.9611447899098606,52.462931203535256,100.0,1.9061077546742455,0.20226439462980664,0.4747561183635659,0.09790579954613428,0.09510312509533739
58.61327859327343,100.0,1.7060980446754295,0.0020614486531396956,49.80538654405653,0.10267124701034726,0.0005524203985113693,0.00926576613770745,16.773034020243102,53.27522221390377,100.0,1.877045197455826,0.12983881292043803,1.1850261829982818,0.5545751468020585,0.09365308114690063
7.6944068397012195,100.0,12.996453408731256,0.0034378102742392267,46.054822396256306,0.15832774161211277,0.0007079627853621591,0.0026185053678415902,3.6986483216092934,37.84194007027614,100.0,2.642570645540116,0.9890663013370188,1.8274105435422592,0.12229024477325494,0.13184812141904237
17.288210175769816,100.0,5.78428877155568,0.0029231621365916,25.916840383315186,0.07575912650859508,0.0024385542871927404,0.00017272289344204234,0.07083003825224685,55.32605171413362,100.0,1.8074667702060863,0.4402004855651097,0.8744078905043069,0.0023418887014912226,0.09018154295372031
43.81724088859632,100.0,2.2822066833063777,0.0013759233591217274,24.975583477555187,0.03436448871446285,5.0913098595526016e-05,0.005713660437438363,112.22378120864265,49.207502094730515,100.0,2.0322104505017884,0.17368228486303805,0.39663313807694744,3.7105105649552046,0.10139487876285008
14.059723740894604,100.0,7.112515284289442,0.007590636918314502,13.937796095993738,0.1057967496061898,0.0006539364051778177,0.0004162216129674452,0.6364863764608222,36.79928902698187,100.0,2.71744380514195,0.5412822224799497,1.2211005710957523,0.02104446489748161,0.13558383439037608
17.339122717996055,100.0,5.767304472458187,0.0027048776702311723,5.352845475238944,0.014478792198171785,0.0021205520218690863,0.003429966651204262,1.6174876238975915,44.94655111875464,100.0,2.2248648118915058,0.4389079331001523,0.16711346509014005,0.053479795926659586,0.11100715371765182
33.21008903893029,100.0,3.0111331494105813,0.0013794479840361525,0.15621152815781247,0.0002154856776005011,6.1572116024364e-05,0.0004500116346893776,7.3086920467587735,28.95408864145535,100.0,3.4537436573577334,0.22915561909528304,0.0024871244623335025,0.2416509118070422,0.17232069608208211
55.2522321225058,100.0,1.8098816311760764,0.0039043426871722573,51.5071149434821,0.20110142756692523,0.004363000064109602,8.840433599253878e-05,0.020262281616670173,21.148651481636666,100.0,4.728433871390325,0.1377370329048781,2.321102197980724,0.0006699418714913362,0.23591994569725494
12.61541261931466,100.0,7.9268116721680855,0.0010601193162919776,14.579190868078115,0.015455681855157215,0.0011524687163715914,0.001347773588170618,1.1694665278324607,33.481776702768144,100.0,2.986699328645017,0.6032524455263499,0.17838867460728244,0.03866665211374684,0.1490180390787144
38.68913558171653,100.0,2.584704943556748,0.0005143784099735487,24.682349543906938,0.012696067712806196,0.00033046063094374146,0.0015865413018724436,4.800999433250313,37.20933937446584,100.0,2.6874973240890965,0.19670324496787056,0.1465373519742893,0.15873782657794924,0.13408968804594687
22.9655391794952,100.0,4.3543501948033985,0.001216229594025781,56.65568460424648,0.06890632028547539,0.000338352999629724,0.00014337988345068566,0.4237582749601546,9.384014368097231,100.0,10.656420171304225,0.3313781772961981,0.7953131581632067,0.01401093011920146,0.5316902248232146
8.647075279902118,100.0,11.564603841535188,7.367500471189493e-05,22.251875489860634,0.0016394070315639813,0.00011018759359080877,0.003301745159028068,29.964763286231538,0.8380369377515384,100.0,119.32648251555715,0.8800985613729605,0.018921950532061017,0.9907398374256644,5.953662045618745
4.639289318024673,100.0,21.55502559658819,0.0017909112527481929,45.1288976912098,0.08082185069930957,0.0023479549285100472,0.0012835911323795012,0.5466847411734754,36.862481168673476,100.0,2.712785380409557,1.6403974816483025,0.9328415893050124,0.018075308869273454,0.13535140747275531
34.637669247482805,100.0,2.8870302815558877,0.007926517871241143,52.952255346672054,0.4197269983279204,0.0009280471780802517,0.001981235983000622,2.1348440357299348,25.8969759031666,100.0,3.8614547263710555,0.21971104520777188,4.844467143559041,0.07058540768984073,0.19266298612525665
29.96540948921294,100.0,3.33718116003048,0.0015947870091144374,20.96063809345504,0.033427753334191304,0.0006640531814297261,0.0019888000960183614,2.99494099514201,41.28479348579891,100.0,2.422199351303474,0.25396878079257085,0.385821387129277,0.09902322024982757,0.12085294094626237
27.429135994493297,100.0,3.6457582922070935,0.00043906130039634954,47.78467638029439,0.020980402150550786,0.0011632353680895568,0.0009830113556069213,0.8450665983629547,28.173542804015863,100.0,3.5494293598654543,0.2774523599814953,0.24215470837449266,0.027940856274365287,0.17709482771924245
14.900310350721654,100.0,6.711269607559334,0.003774989955489803,51.024188548874,0.19261579925901717,0.000895431060077383,0.0007991309333272868,0.8924538905968105,29.858656299191228,100.0,3.3491125319898827,0.5107463089557032,2.2231615182201185,0.029507645831664573,0.16710024252675557
54.08575782585014,100.0,1.8489155744473138,0.009219827637044783,57.54002941502816,0.5305091534370464,0.001062567208151806,0.006031912990208838,5.6767354986425245,14.179644726623845,100.0,7.052362871422228,0.14070762470278697,6.123109005190085,0.18769272265927872,0.35186979683276304
25.726576102247606,100.0,3.8870310453501618,0.0033382852702927854,43.437623578259526,0.14500717896782636,0.0009746840423418383,0.008198969409844277,8.41192535597988,41.10471206423887,100.0,2.4328111055423274,0.29581388847389883,1.6736653036100182,0.2781276621480845,0.12138240261409505
26.343133736102867,100.0,3.796055587075106,0.0003316648550859105,8.8498100628357,0.002935170972028235,0.0011361216067580472,0.003091000705368867,2.720660083377094,43.30678678846417,100.0,2.309106895611047,0.28889040271984695,0.03387759041320922,0.0899545343625008,0.11521031873108026
23.79911768785735,100.0,4.201836442492212,0.003111662859168858,40.47832685284023,0.1259549062692804,0.0003114912919402906,0.0010747272541671903,3.4502642031264346,36.84041355320065,100.0,2.714410354150656,0.3197714559732783,1.4537649648995619,0.11407779741252784,0.1354324837291198
3.3101894185405745,100.0,30.209751574908026,0.0015747846017384545,57.342209337679975,0.09030162829464145,0.0015999405963604098,0.004522038721515847,2.826379136702143,52.537706171466,100.0,1.9033948622277588,2.2990462332155093,1.0422566883379152,0.09344997588171282,0.09496776834592187
19.339849887843297,100.0,5.170670950391312,0.0008048765404064182,53.01567036759408,0.04267106935279619,8.574653173971778e-05,0.0018500125941619957,21.575363535141914,43.230134783901974,100.0,2.3132012079045836,0.39350246036341974,0.49250725896514075,0.7133569505295554,0.11541459988637
31.755657778206988,100.0,3.149045146488106,0.0021964070236974993,59.54659650509217,0.1307885628010654,0.00010607192566973898,0.0005955153235106748,5.614259567275566,46.15133566101211,100.0,2.166784526768926,0.23965110617699953,1.5095547767171646,0.18562704993914883,0.10810930252952236
56.01792307983721,100.0,1.7851429417952387,0.00034705635134971835,33.440224497456164,0.011605642302402606,0.00021829935410896327,0.00011462302324761182,0.5250726632493754,29.86446101278496,100.0,3.3484615696626854,0.13585434974230143,0.13395171870731754,0.017360738012683636,0.16706776348590177
54.267929252110456,100.0,1.8427089697016779,0.024317547540647313,34.05553057732115,0.8281469838359753,0.0012058829333190424,0.00018406720084771574,0.15264101992147258,12.6216532090724,100.0,7.922892377372589,0.14023528479538555,9.558429334337218,0.005046845784060462,0.39530389771219016
49.26021088067471,100.0,2.0300359704556405,0.007412955876502831,27.052523326971183,0.20053916177090095,0.0004818062743058811,0.0024176099480282998,5.017805032761877,45.41723492850779,100.0,2.201807312959762,0.15449139128454553,2.3146125554615677,0.16590617769626953,0.10985672546934644
38.00269266287364,100.0,2.6313924880826676,0.0008872385729315792,16.15489585904865,0.014333246747840603,0.00033382813524554,0.0032286028100323577,9.671452071161196,40.24706018966049,100.0,2.4846535257173916,0.20025629713760604,0.16543358708650244,0.31977201892514595,0.12396902247284317
43.622046969320415,100.0,2.2924187870030597,0.003942823341079583,14.547496900115597,0.05735821033205865,0.0008790764001539215,0.0062862269338066195,7.15094493801214,23.150292502107522,100.0,4.319599849155096,0.17445945439648644,0.6620254748299875,0.23643524087444986,0.21552162715281786
31.010663287155214,100.0,3.224697229917702,0.0009360098966251082,0.609763349551955,0.000570744529779905,0.0024030011210877038,0.0016710241118430204,0.6953904836659591,51.965641172492695,100.0,1.9243484299186062,0.2454084404275791,0.006587503622353661,0.022992040622965025,0.09601322328644638
40.35095787377503,100.0,2.478255914340814,0.000364892053263882,47.66072029424289,0.01739101808820186,0.00038516322732793176,0.0023590180406587065,6.124722905206668,0.6609876999276598,100.0,151.28874563164226,0.188602177369168,0.20072622456254927,0.20250475257950315,7.5483835927112475
51.09856126384951,100.0,1.9570022624246877,0.0015772174185903778,11.072276953328657,0.017463388074246758,0.002900785026231246,0.0027431236528669017,0.9456487220050288,38.08190292689203,100.0,2.625919198207496,0.1489333226943428,0.20156151517042295,0.03126645293845991,0.1310173159859239
15.38499036572474,100.0,6.499841574342728,0.0065919189618599714,13.562691442797636,0.08940416289563372,0.0028961655897619533,0.002251578719118785,0.7774343867209095,51.26706649659422,100.0,1.9505699630120872,0.49465604677140446,1.0318981894677106,0.025704698900889004,0.09732151749797013
1.2199242904176621,100.0,81.9723000726244,0.0008622731733625169,24.45330416067431,0.021085428177823478,0.00011482263928195358,0.008353429416236383,72.75071770231703,26.3615043070946,100.0,3.793410225572267,6.238320339797508,0.243366913308576,2.40539307921423,0.18926798148522625
39.548456893565636,100.0,2.528543661491621,0.002258506325222747,15.305953880535172,0.03456859365275634,0.0002233434534431873,0.002285979757236632,10.23526645618975,46.535618886178796,100.0,2.1488915887116367,0.19242921498572307,0.3989889066392272,0.33841369370914487,0.10721655429836251
